batch_id,input_symbol,input_company_name,nse_symbol,nse_issuer_name,symbol_match_status,isin,listing_status,nse_macro,nse_sector,nse_industry,nse_basic_industry,index,index_list,pd_sector_index,source,confidence,notes
ind_nifty500,SHRIRAMFIN,Shriram Finance Ltd.,SHRIRAMFIN,Shriram Finance Limited,exact_symbol_match,INE721A01047,Listed,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Nifty 50,NIFTY 50; NIFTY FINANCIAL SERVICES; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY ALPHA 50; NIFTY DIVIDEND OPPORTUNITIES 50; NIFTY FINANCIAL SERVICES 25/50; NIFTY FINANCIAL SERVICES EX-BANK; NIFTY HIGH BETA 50; NIFTY INDIA FPI 150; NIFTY LARGEMIDCAP 250; NIFTY NBFC; NIFTY RURAL; NIFTY SERVICES SECTOR; NIFTY TOTAL MARKET; NIFTY100 ALPHA 30; NIFTY100 ENHANCED ESG; NIFTY100 EQUAL WEIGHT; NIFTY100 ESG; NIFTY100 ESG SECTOR LEADERS; NIFTY100 LIQUID 15; NIFTY200 ALPHA 30; NIFTY200 MOMENTUM 30; NIFTY200 VALUE 30; NIFTY50 EQUAL WEIGHT; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MOMENTUM 50; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
nifty_500_shariah,SHYAMMETL,Shyam Metalics and Energy Ltd.,SHYAMMETL,Shyam Metalics and Energy Limited,exact_symbol_match,INE810G01011,Listed,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
ind_nifty500,SIEMENS,Siemens Ltd.,SIEMENS,Siemens Limited,exact_symbol_match,INE003A01024,Listed,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,Nifty Next 50,NIFTY NEXT 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY CAPITAL GOODS; NIFTY ENERGY; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY MNC; NIFTY TOTAL MARKET; NIFTY100 ALPHA 30; NIFTY100 ENHANCED ESG; NIFTY100 EQUAL WEIGHT; NIFTY100 ESG; NIFTY100 ESG SECTOR LEADERS; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY 500,NSE quote API secInfo,0.9,
ind_nifty500,SIGNATURE,Signatureglobal (India) Ltd.,SIGNATURE,Signatureglobal (India) Limited,exact_symbol_match,INE903U01023,Listed,Consumer Discretionary,Realty,Realty,Residential Commercial Projects,Nifty 500,NIFTY 500; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
ind_nifty500,SJVN,SJVN Ltd.,SJVN,SJVN Limited,exact_symbol_match,INE002L01015,Listed,Utilities,Power,Power,Power Generation,Nifty 500,NIFTY 500; NIFTY CPSE; NIFTY ENERGY; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 150; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY POWER; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY INFRASTRUCTURE,NSE quote API secInfo,0.9,
ind_nifty500,SOBHA,Sobha Ltd.,SOBHA,Sobha Limited,exact_symbol_match,INE671H01015,Listed,Consumer Discretionary,Realty,Realty,Residential Commercial Projects,Nifty 500,NIFTY 500; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY INDIA NEW AGE CONSUMPTION; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY REALTY; NIFTY REITS & REALTY; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,NIFTY REALTY,NSE quote API secInfo,0.9,
ind_nifty500,SOLARINDS,Solar Industries India Ltd.,SOLARINDS,Solar Industries India Limited,exact_symbol_match,INE343H01029,Listed,Commodities,Chemicals,Chemicals & Petrochemicals,Explosives,Nifty Next 50,NIFTY NEXT 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY ALPHA 50; NIFTY CHEMICALS; NIFTY INDIA DEFENCE; NIFTY INDIA FPI 150; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY TOTAL MARKET; NIFTY TOTAL MARKET MOMENTUM QUALITY 50; NIFTY100 ALPHA 30; NIFTY100 EQUAL WEIGHT; NIFTY100 QUALITY 30; NIFTY200 ALPHA 30; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP MOMENTUM QUALITY 50; NIFTY500 QUALITY 50,NIFTY INFRASTRUCTURE,NSE quote API secInfo,0.9,
ind_nifty500,SONACOMS,Sona BLW Precision Forgings Ltd.,SONACOMS,Sona BLW Precision Forgings Limited,exact_symbol_match,INE073K01018,Listed,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,Nifty 500,NIFTY 500; NIFTY AUTO; NIFTY EV & NEW AGE AUTOMOTIVE; NIFTY INDIA FPI 150; NIFTY INDIA MANUFACTURING; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MOBILITY; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY TRANSPORTATION & LOGISTICS; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,-,NSE quote API secInfo,0.9,
ind_nifty500,SONATSOFTW,Sonata Software Ltd.,SONATSOFTW,Sonata Software Limited,exact_symbol_match,INE269A01021,Listed,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,Nifty 500,NIFTY 500; NIFTY INDIA DIGITAL; NIFTY MIDSMALL IT & TELECOM; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 QUALITY 50; NIFTY500 SHARIAH,NIFTY IT,NSE quote API secInfo,0.9,
nifty_500_shariah,SPLPETRO,Supreme Petrochem Ltd.,SPLPETRO,Supreme Petrochem Limited,exact_symbol_match,INE663A01033,Listed,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
ind_nifty500,SRF,SRF Ltd.,SRF,SRF Limited,exact_symbol_match,INE647A01010,Listed,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,Nifty Midcap 50,NIFTY MIDCAP 50; NIFTY 200; NIFTY 500; NIFTY CHEMICALS; NIFTY COMMODITIES; NIFTY INDIA FPI 150; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY LOW VOLATILITY 50; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDCAP SELECT; NIFTY MIDCAP150 MOMENTUM 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SHARIAH 25; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
ind_nifty500,STARHEALTH,Star Health and Allied Insurance Company Ltd.,STARHEALTH,Star Health and Allied Insurance Company Limited,exact_symbol_match,INE575P01011,Listed,Financial Services,Financial Services,Insurance,General Insurance,Nifty 500,NIFTY 500; NIFTY INSURANCE; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 LOW VOLATILITY 50; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
ind_nifty500,SUMICHEM,Sumitomo Chemical India Ltd.,SUMICHEM,Sumitomo Chemical India Limited,exact_symbol_match,INE258G01013,Listed,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,Nifty 500,NIFTY 500; NIFTY CHEMICALS; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 MOMENTUM QUALITY 100; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
ind_nifty500,SUNDARMFIN,Sundaram Finance Ltd.,SUNDARMFIN,Sundaram Finance Limited,exact_symbol_match,INE660A01013,Listed,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Nifty 500,NIFTY 500; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 150; NIFTY MIDCAP150 MOMENTUM 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY NBFC; NIFTY RURAL; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY FINANCIAL SERVICES,NSE quote API secInfo,0.9,
nifty_50_shariah,SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES LTD.,SUNPHARMA,Sun Pharmaceutical Industries Limited,exact_symbol_match,INE044A01036,Listed,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,Nifty 50,NIFTY 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY ALPHA LOW-VOLATILITY 30; NIFTY ALPHA QUALITY LOW-VOLATILITY 30; NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30; NIFTY GROWTH SECTORS 15; NIFTY HEALTHCARE INDEX; NIFTY INDIA FPI 150; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY LOW VOLATILITY 50; NIFTY PHARMA; NIFTY QUALITY LOW-VOLATILITY 30; NIFTY TOP 20 EQUAL WEIGHT; NIFTY TOTAL MARKET; NIFTY100 EQUAL WEIGHT; NIFTY100 LOW VOLATILITY 30; NIFTY50 EQUAL WEIGHT; NIFTY50 SHARIAH; NIFTY500 EQUAL WEIGHT; NIFTY500 HEALTHCARE; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 SHARIAH,NIFTY PHARMA,NSE quote API secInfo,0.9,
ind_nifty500,SUNTV,Sun TV Network Ltd.,SUNTV,Sun TV Network Limited,exact_symbol_match,INE424H01027,Listed,Consumer Discretionary,Media Entertainment & Publication,Entertainment,TV Broadcasting & Software Production,Nifty 500,NIFTY 500; NIFTY MEDIA; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY SMALLCAP250 QUALITY 50; NIFTY TOTAL MARKET; NIFTY WAVES; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY MEDIA,NSE quote API secInfo,0.9,
nifty_500_shariah,SUPREMEIND,Supreme Industries Ltd.,SUPREMEIND,Supreme Industries Limited,exact_symbol_match,INE195A01028,Listed,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,Nifty Midcap 50,NIFTY MIDCAP 50; NIFTY 200; NIFTY 500; NIFTY INDIA FPI 150; NIFTY INDIA MANUFACTURING; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY RURAL; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
nifty_500_shariah,SUZLON,Suzlon Energy Ltd.,SUZLON,Suzlon Energy Limited,exact_symbol_match,INE040H01021,Listed,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,Nifty Midcap 50,NIFTY MIDCAP 50; NIFTY 200; NIFTY 500; NIFTY ENERGY; NIFTY INDIA FPI 150; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY INDIA MANUFACTURING; NIFTY INFRASTRUCTURE; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDCAP LIQUID 15; NIFTY MIDCAP SELECT; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20; NIFTY500 QUALITY 50; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
nifty_500_shariah,SWANCORP,Swan Corp Ltd.,SWANCORP,SWAN CORP LIMITED,exact_symbol_match,INE665A01038,Listed,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals,Nifty 500,NIFTY 500; NIFTY CHEMICALS; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
nifty_500_shariah,SWIGGY,Swiggy Ltd.,SWIGGY,Swiggy Limited,exact_symbol_match,INE00H001014,Listed,Consumer Discretionary,Consumer Services,Retailing,E-Retail/ E-Commerce,Nifty Midcap 50,NIFTY MIDCAP 50; NIFTY 200; NIFTY 500; NIFTY INDIA DIGITAL; NIFTY INDIA FPI 150; NIFTY INDIA INTERNET; NIFTY INDIA NEW AGE CONSUMPTION; NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDCAP LIQUID 15; NIFTY MIDCAP SELECT; NIFTY MIDSMALL INDIA CONSUMPTION; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MOBILITY; NIFTY NON-CYCLICAL CONSUMER; NIFTY TOTAL MARKET; NIFTY TRANSPORTATION & LOGISTICS; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
nifty_500_shariah,SYNGENE,Syngene International Ltd.,SYNGENE,Syngene International Limited,exact_symbol_match,INE398R01022,Listed,Healthcare,Healthcare,Healthcare Services,Healthcare Research Analytics & Technology,Nifty 500,NIFTY 500; NIFTY HEALTHCARE INDEX; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALL HEALTHCARE; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 HEALTHCARE; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,NIFTY 500,NSE quote API secInfo,0.9,
nifty_500_shariah,SYRMA,Syrma SGS Technology Ltd.,SYRMA,Syrma SGS Technology Limited,exact_symbol_match,INE0DYJ01015,Listed,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,Nifty 500,NIFTY 500; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MOMENTUM 50; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
nifty_500_shariah,TARIL,Transformers & Rectifiers (India) Ltd.,TARIL,Transformers And Rectifiers (India) Limited,exact_symbol_match,INE763I01026,Listed,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,Nifty 500,NIFTY 500; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 250; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
ind_nifty500,TATACAP,Tata Capital Ltd.,TATACAP,Tata Capital Limited,exact_symbol_match,INE976I01016,Listed,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Nifty Next 50,NIFTY NEXT 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP; NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR); NIFTY IPO; NIFTY LARGEMIDCAP 250; NIFTY NBFC; NIFTY TOTAL MARKET; NIFTY100 EQUAL WEIGHT; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,-,NSE quote API secInfo,0.9,
nifty_500_shariah,TATACHEM,Tata Chemicals Ltd.,TATACHEM,Tata Chemicals Limited,exact_symbol_match,INE092A01019,Listed,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Nifty 500,NIFTY 500; NIFTY CHEMICALS; NIFTY EV & NEW AGE AUTOMOTIVE; NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP; NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR); NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY SMALLCAP 100; NIFTY SMALLCAP 250; NIFTY SMALLCAP 50; NIFTY SMALLCAP 500; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 LOW VOLATILITY 50; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20; NIFTY500 SHARIAH; NIFTY500 VALUE 50,NIFTY 500,NSE quote API secInfo,0.9,
ind_nifty500,TATACOMM,Tata Communications Ltd.,TATACOMM,Tata Communications Limited,exact_symbol_match,INE151A01013,Listed,Telecommunication,Telecommunication,Telecom - Services,Telecom - Cellular & Fixed line services,Nifty 200,NIFTY 200; NIFTY 500; NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP; NIFTY INDIA DIGITAL; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY INDIA NEW AGE CONSUMPTION; NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR); NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDSMALL IT & TELECOM; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY NON-CYCLICAL CONSUMER; NIFTY RURAL; NIFTY TELECOMMUNICATIONS; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY 500,NSE quote API secInfo,0.9,
nifty_50_shariah,TATACONSUM,TATA CONSUMER PRODUCTS LTD,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,exact_symbol_match,INE192A01025,Listed,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee,Nifty 50,NIFTY 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY ALPHA LOW-VOLATILITY 30; NIFTY FMCG; NIFTY INDIA CONSUMPTION; NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP; NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP; NIFTY INDIA FPI 150; NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR); NIFTY LARGEMIDCAP 250; NIFTY LOW VOLATILITY 50; NIFTY NON-CYCLICAL CONSUMER; NIFTY RURAL; NIFTY SHARIAH 25; NIFTY TOTAL MARKET; NIFTY100 ENHANCED ESG; NIFTY100 EQUAL WEIGHT; NIFTY100 ESG; NIFTY50 EQUAL WEIGHT; NIFTY50 SHARIAH; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 SHARIAH,-,NSE quote API secInfo,0.9,
ind_nifty500,TATAELXSI,Tata Elxsi Ltd.,TATAELXSI,Tata Elxsi Limited,exact_symbol_match,INE670A01012,Listed,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,Nifty 200,NIFTY 200; NIFTY 500; NIFTY EV & NEW AGE AUTOMOTIVE; NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP; NIFTY INDIA DIGITAL; NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR); NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDCAP150 QUALITY 50; NIFTY MIDSMALL IT & TELECOM; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100; NIFTY TOTAL MARKET; NIFTY200 QUALITY 30; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25; NIFTY500 QUALITY 50,NIFTY 500,NSE quote API secInfo,0.9,
ind_nifty500,TATAINVEST,Tata Investment Corporation Ltd.,TATAINVEST,Tata Investment Corporation Limited,exact_symbol_match,INE672A01026,Listed,Financial Services,Financial Services,Finance,Investment Company,Nifty 200,NIFTY 200; NIFTY 500; NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP; NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR); NIFTY LARGEMIDCAP 250; NIFTY MIDCAP 100; NIFTY MIDCAP 150; NIFTY MIDSMALLCAP 400; NIFTY MIDSMALLCAP400 50:50; NIFTY TOTAL MARKET; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 MULTICAP 50:25:25,NIFTY FINANCIAL SERVICES,NSE quote API secInfo,0.9,
ind_nifty500,TATAPOWER,Tata Power Co. Ltd.,TATAPOWER,Tata Power Company Limited,exact_symbol_match,INE245A01021,Listed,Utilities,Power,Power,Integrated Power Utilities,Nifty Next 50,NIFTY NEXT 50; NIFTY 100; NIFTY 200; NIFTY 500; NIFTY COMMODITIES; NIFTY ENERGY; NIFTY HIGH BETA 50; NIFTY HOUSING; NIFTY INDIA CONSUMPTION; NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP; NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP; NIFTY INDIA FPI 150; NIFTY INDIA INFRASTRUCTURE & LOGISTICS; NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR); NIFTY INFRASTRUCTURE; NIFTY LARGEMIDCAP 250; NIFTY POWER; NIFTY RURAL; NIFTY SERVICES SECTOR; NIFTY TOTAL MARKET; NIFTY100 ENHANCED ESG; NIFTY100 EQUAL WEIGHT; NIFTY100 ESG; NIFTY100 ESG SECTOR LEADERS; NIFTY500 EQUAL WEIGHT; NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED; NIFTY500 LOW VOLATILITY 50; NIFTY500 MULTICAP 50:25:25; NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY INFRASTRUCTURE,NSE quote API secInfo,0.9,
